,Customer_Requested_Delivery_Date,Confirmed_Delivery_Date,Product_Code,Consignee_Code,Planned_Shipment_Date,Shipment_Date,Destination_Code,Order_Entry_Date,Order_Number,Department_Code,Manufacturing_Plant_Code,Transportation_Vehicle_Code,Order_Size_LBS,Delivery_Date,Est_Transit_Time,Act_Transit_Time,Transit_Time_Diff,Delivery_Date_Diff
23457,2022-10-29,2022-10-26,92910,899266,2022-10-18,2022-10-18,Toronto,2022-07-31,12937917,A62,Bismarck,TJ1,6450.5792,2022-10-28,8,10,2,2
23458,2022-10-29,2022-10-29,92910,899266,2022-10-21,2022-10-21,Dallas,2022-07-31,12937900,A62,Bismarck,TJ1,6450.5792,2022-10-30,8,9,1,1
23459,2022-10-31,2022-10-30,92910,899266,2022-10-22,2022-10-22,Toronto,2022-07-31,12937918,A62,Bismarck,TJ1,6229.171,2022-11-06,8,15,7,7
23460,2022-11-01,2022-11-01,92910,899266,2022-10-24,2022-10-24,Toronto,2022-07-31,12937921,A62,Bismarck,TJ1,6430.7516000000005,2022-11-03,8,10,2,2
23461,2022-11-01,2022-11-01,92910,899266,2022-10-24,2022-10-24,Toronto,2022-07-31,12937920,A62,Bismarck,TJ1,6265.5216,2022-11-06,8,13,5,5
23462,2022-08-24,2022-08-24,109511,142463,2022-08-08,2022-08-08,Toronto,2022-08-02,12941700,A62,Bismarck,TJ1,6414.2286,2022-08-28,16,20,4,4
23463,2022-08-24,2022-08-24,109511,142463,2022-08-08,2022-08-08,Toronto,2022-08-02,12941695,A62,Bismarck,TJ1,6417.5332,2022-08-27,16,19,3,3
23464,2022-08-25,2022-08-25,109511,451541,2022-08-12,2022-08-12,Toronto,2022-08-02,12941727,A62,Bismarck,TJ1,6493.539000000001,2022-08-28,13,16,3,3
23465,2022-08-31,2022-08-31,109511,451090,2022-08-12,2022-08-12,Toronto,2022-08-02,12941734,A62,Bismarck,TJ1,7194.114200000001,2022-09-05,19,24,5,5
23466,2022-08-20,2022-09-01,92900,779486,2022-08-12,2022-08-12,Toronto,2022-08-02,12941371,A62,Bismarck,TJ1,6394.401,2022-09-04,20,23,3,3
23467,2022-08-21,2022-08-24,92900,495465,2022-08-12,2022-08-12,Toronto,2022-08-02,12941747,A62,Bismarck,TJ1,6510.062,2022-08-26,12,14,2,2
23468,2022-08-24,2022-08-27,92900,451649,2022-08-12,2022-08-12,Toronto,2022-08-02,12941564,A62,Bismarck,TJ1,6480.320600000001,2022-09-02,15,21,6,6
23469,2022-08-30,2022-08-30,92900,451649,2022-08-15,2022-08-15,Toronto,2022-08-02,12941569,A62,Bismarck,TJ1,6503.4528,2022-09-05,15,21,6,6
23470,2022-09-01,2022-09-01,92900,758433,2022-08-20,2022-08-20,Toronto,2022-08-02,12941395,A62,Bismarck,TJ1,7200.7234,2022-09-05,12,16,4,4
23471,2022-09-04,2022-09-04,92900,758433,2022-08-23,2022-08-26,Toronto,2022-08-02,12941398,A62,Bismarck,TJ1,6417.5332,2022-09-06,12,11,-1,2
23472,2022-09-11,2022-09-11,92900,779486,2022-08-30,2022-08-30,Toronto,2022-08-02,12941377,A62,Bismarck,TJ1,6510.062,2022-09-13,12,14,2,2
23473,2022-09-06,2022-09-06,92900,758433,2022-08-26,2022-08-26,Toronto,2022-08-02,12941400,A62,Bismarck,TJ1,7184.200400000001,2022-09-13,11,18,7,7
23474,2022-10-05,2022-10-06,92900,779486,2022-09-16,2022-09-16,Toronto,2022-08-02,12941375,A62,Bismarck,TJ1,6477.016,2022-10-10,20,24,4,4
23475,2022-08-23,2022-08-23,106192,567932,2022-08-09,2022-08-09,Toronto,2022-08-05,12943120,A62,Bismarck,TJ1,6118.466899999999,2022-08-25,14,16,2,2
23476,2022-09-02,2022-09-02,106192,567932,2022-08-19,2022-08-19,Toronto,2022-08-05,12943127,A62,Bismarck,TJ1,6285.349200000001,2022-09-04,14,16,2,2
23477,2022-08-21,2022-08-21,92900,328298,2022-08-16,2022-08-16,Toronto,2022-08-05,12944375,A62,Bismarck,TJ1,6490.234399999999,2022-08-23,5,7,2,2
23478,2022-09-01,2022-09-04,109511,451541,2022-08-20,2022-08-20,Toronto,2022-08-05,12943446,A62,Bismarck,TJ1,7124.7176,2022-09-09,15,20,5,5
23479,2022-09-09,2022-09-09,109511,451090,2022-08-21,2022-08-21,Toronto,2022-08-05,12943467,A62,Bismarck,TJ1,7204.028,2022-09-13,19,23,4,4
23480,2022-09-14,2022-09-14,109511,451090,2022-08-26,2022-08-27,Toronto,2022-08-05,12943471,A62,Bismarck,TJ1,6751.2978,2022-09-16,19,20,1,2
23481,2022-09-07,2022-09-07,92900,495465,2022-08-26,2022-08-26,Toronto,2022-08-05,12943493,A62,Bismarck,TJ1,6837.2174,2022-09-12,12,17,5,5
23482,2022-09-04,2022-09-04,110870,652908,2022-08-19,2022-08-20,Dallas,2022-08-06,12945755,A62,Bismarck,TJ1,6979.3152,2022-09-06,16,17,1,2
23483,2022-09-04,2022-09-04,110870,652908,2022-08-19,2022-08-19,Toronto,2022-08-06,12945783,A62,Bismarck,TJ1,6979.3152,2022-09-07,16,19,3,3
23484,2022-08-22,2022-08-24,109511,451649,2022-08-09,2022-08-09,Toronto,2022-08-06,12945368,A62,Bismarck,TJ1,7075.1486,2022-08-29,15,20,5,5
23485,2022-08-23,2022-08-24,109511,451649,2022-08-09,2022-08-09,Toronto,2022-08-06,12945369,A62,Bismarck,TJ1,7233.769399999999,2022-08-27,15,18,3,3
23486,2022-08-24,2022-08-24,109511,451649,2022-08-09,2022-08-09,Toronto,2022-08-06,12945375,A62,Bismarck,TJ1,6880.1772,2022-08-25,15,16,1,1
23487,2022-09-15,2022-09-15,92910,899274,2022-08-20,2022-08-26,Toronto,2022-08-06,74032570,A62,Bismarck,TJ1,6407.6194,2022-09-18,26,23,-3,3
23488,2022-08-15,2022-08-25,92900,352698,2022-08-12,2022-08-12,Toronto,2022-08-07,12946618,A62,Bismarck,TJ1,6473.7114,2022-08-26,13,14,1,1
23489,2022-08-15,2022-08-25,92900,352698,2022-08-12,2022-08-12,Toronto,2022-08-07,12946619,A62,Bismarck,TJ1,6424.1424,2022-08-30,13,18,5,5
23490,2022-08-25,2022-08-28,369658,707541,2022-08-14,2022-08-14,Toronto,2022-08-08,12948768,A62,Bismarck,TJ1,7266.8154,2022-09-03,14,20,6,6
23491,2022-08-25,2022-08-29,369658,787331,2022-08-14,2022-08-14,Toronto,2022-08-08,12948775,A62,Bismarck,TJ1,7197.4188,2022-09-03,15,20,5,5
23492,2022-08-24,2022-08-24,5956,547744,2022-08-13,2022-08-13,Toronto,2022-08-08,12948840,A62,Bismarck,TJ1,7243.683199999999,2022-09-01,11,19,8,8
23493,2022-08-24,2022-08-24,5956,547744,2022-08-13,2022-08-13,Toronto,2022-08-08,12948843,A62,Bismarck,TJ1,6493.539000000001,2022-08-24,11,11,0,0
23494,2022-08-24,2022-08-24,5956,547744,2022-08-13,2022-08-13,Toronto,2022-08-08,12948845,A62,Bismarck,TJ1,6589.3724,2022-08-28,11,15,4,4
23495,2022-08-27,2022-08-27,5956,547744,2022-08-16,2022-08-16,Toronto,2022-08-08,12948859,A62,Bismarck,TJ1,6470.406800000001,2022-08-30,11,14,3,3
23496,2022-09-07,2022-09-07,5956,547744,2022-08-27,2022-08-27,Toronto,2022-08-08,12948884,A62,Bismarck,TJ1,6430.7516000000005,2022-09-12,11,16,5,5
23497,2022-09-09,2022-09-09,5956,547744,2022-08-29,2022-08-29,Toronto,2022-08-08,12948886,A62,Bismarck,TJ1,6480.320600000001,2022-09-16,11,18,7,7
23498,2022-09-10,2022-09-10,5956,547744,2022-08-30,2022-08-30,Toronto,2022-08-08,12948888,A62,Bismarck,TJ1,6493.539000000001,2022-09-12,11,13,2,2
23499,2022-09-03,2022-09-03,5956,547744,2022-08-23,2022-08-23,Toronto,2022-08-08,12948873,A62,Bismarck,TJ1,7098.2808,2022-09-05,11,13,2,2
23500,2022-09-01,2022-09-02,5956,547744,2022-08-22,2022-08-22,Toronto,2022-08-08,12948871,A62,Bismarck,TJ1,7273.424599999999,2022-09-07,11,16,5,5
23501,2022-08-27,2022-09-02,5956,547744,2022-08-22,2022-08-22,Toronto,2022-08-08,12948862,A62,Bismarck,TJ1,7177.5912,2022-09-04,11,13,2,2
23502,2022-08-20,2022-08-20,27258,683965,2022-08-12,2022-08-12,Toronto,2022-08-09,12949968,A62,Bismarck,TJ1,7197.4188,2022-08-22,8,10,2,2
23503,2022-09-02,2022-09-02,110870,899274,2022-08-12,2022-08-12,Toronto,2022-08-09,74032674,A62,Bismarck,TJ1,6569.5448,2022-09-06,21,25,4,4
23504,2022-08-27,2022-08-28,109511,771247,2022-08-13,2022-08-13,Toronto,2022-08-09,12950110,A62,Bismarck,TJ1,6477.016,2022-09-03,15,21,6,6
23505,2022-09-03,2022-09-03,92900,700580,2022-08-16,2022-08-16,Toronto,2022-08-09,12950050,A62,Bismarck,TJ1,6744.6886,2022-09-07,18,22,4,4
23506,2022-09-09,2022-09-09,109511,451090,2022-08-21,2022-08-21,Toronto,2022-08-09,12949272,A62,Bismarck,TJ1,7270.12,2022-09-14,19,24,5,5
23507,2022-09-17,2022-09-17,109511,1515886,2022-08-23,2022-08-23,Toronto,2022-08-09,12949356,A62,Bismarck,TJ1,6526.585,2022-09-20,25,28,3,3
23508,2022-09-09,2022-09-09,109511,771247,2022-08-27,2022-08-27,Toronto,2022-08-09,12950115,A62,Bismarck,TJ1,6496.8436,2022-09-14,13,18,5,5
23509,2022-09-07,2022-09-15,109511,451090,2022-08-27,2022-08-27,Toronto,2022-08-09,12949271,A62,Bismarck,TJ1,6751.2978,2022-09-18,19,22,3,3
23510,2022-08-30,2022-08-30,92900,443295,2022-08-15,2022-08-15,Toronto,2022-08-12,12950819,A62,Bismarck,TJ1,6328.309,2022-09-03,15,19,4,4
23511,2022-09-01,2022-09-01,92900,245194,2022-08-16,2022-08-16,Toronto,2022-08-12,1205901,A62,Bismarck,TJ1,6272.1308,2022-09-02,16,17,1,1
23512,2022-09-03,2022-09-03,5956,641356,2022-08-20,2022-08-20,Toronto,2022-08-13,12952188,A62,Bismarck,TJ1,5898.711,2022-09-07,14,18,4,4
23513,2022-09-20,2022-09-25,5956,641356,2022-09-11,2022-09-11,Toronto,2022-08-13,12952190,A62,Bismarck,TJ1,6387.791800000001,2022-09-29,14,18,4,4
23514,2022-09-20,2022-09-20,371127,678848,2022-09-06,2022-09-09,Dallas,2022-08-14,12953974,A62,Bismarck,TJ1,6136.6422,2022-09-25,14,16,2,5
23515,2022-09-20,2022-09-20,371127,678848,2022-09-06,2022-09-06,Toronto,2022-08-14,12953984,A62,Bismarck,TJ1,6136.6422,2022-09-25,14,19,5,5
23516,2022-09-13,2022-09-14,109511,1515886,2022-08-19,2022-08-19,Toronto,2022-08-15,12956211,A62,Bismarck,TJ1,6483.6252,2022-09-16,26,28,2,2
23517,2022-09-05,2022-09-02,109511,451649,2022-08-19,2022-08-20,Toronto,2022-08-16,12957757,A62,Bismarck,TJ1,7190.8096,2022-09-07,14,18,4,5
23518,2022-09-06,2022-09-07,109511,451649,2022-08-22,2022-08-22,Toronto,2022-08-16,12957766,A62,Bismarck,TJ1,6457.1884,2022-09-12,16,21,5,5
23519,2022-09-07,2022-09-07,109511,451649,2022-08-23,2022-08-23,Toronto,2022-08-16,12957772,A62,Bismarck,TJ1,7147.8498,2022-09-09,15,17,2,2
23520,2022-09-05,2022-09-05,92910,624652,2022-08-21,2022-08-21,Toronto,2022-08-19,1206528,A62,Bismarck,TJ1,7022.275000000001,2022-09-07,15,17,2,2
23521,2022-08-29,2022-09-09,92900,352698,2022-08-28,2022-08-28,Toronto,2022-08-19,12958908,A62,Bismarck,TJ1,6503.4528,2022-09-14,12,17,5,5
23522,2022-08-29,2022-09-09,92900,352698,2022-08-28,2022-08-28,Toronto,2022-08-19,12958913,A62,Bismarck,TJ1,6473.7114,2022-09-15,12,18,6,6
23523,2022-08-29,2022-09-09,92900,352698,2022-08-30,2022-08-30,Toronto,2022-08-19,12958912,A62,Bismarck,TJ1,6800.866800000001,2022-09-12,10,13,3,3
23524,2022-09-08,2022-09-12,119515,644735,2022-08-23,2022-08-23,Toronto,2022-08-21,12962826,C35,Bismarck,TJ1,8732.0,2022-09-18,20,26,6,6
23525,2022-09-07,2022-09-07,92910,624652,2022-08-23,2022-08-23,Toronto,2022-08-21,1206839,A62,Bismarck,TJ1,6278.74,2022-09-10,15,18,3,3
23526,2022-09-29,2022-10-08,5956,899274,2022-09-17,2022-09-17,Toronto,2022-08-21,74033008,A62,Bismarck,TJ1,6437.3608,2022-10-13,21,26,5,5
23527,2022-09-10,2022-09-10,27258,649119,2022-08-28,2022-08-28,Toronto,2022-08-22,12963797,A62,Bismarck,TJ1,6516.6712,2022-09-15,13,18,5,5
23528,2022-09-15,2022-09-15,5956,477100,2022-09-03,2022-09-03,Toronto,2022-08-22,12963678,A62,Bismarck,TJ1,6440.665400000001,2022-09-21,12,18,6,6
23529,2022-09-17,2022-09-17,5956,477100,2022-09-05,2022-09-05,Toronto,2022-08-22,12963679,A62,Bismarck,TJ1,6463.7976,2022-09-21,12,16,4,4
23530,2022-09-21,2022-09-21,5956,477100,2022-09-09,2022-09-09,Toronto,2022-08-22,12963680,A62,Bismarck,TJ1,6457.1884,2022-09-25,12,16,4,4
23531,2022-09-03,2022-09-03,92900,328298,2022-08-28,2022-08-28,Toronto,2022-08-22,12964416,A62,Bismarck,TJ1,7220.550999999999,2022-09-07,6,10,4,4
23532,2022-09-28,2022-09-28,5956,477100,2022-09-16,2022-09-17,Toronto,2022-08-22,12963682,A62,Bismarck,TJ1,7114.803800000001,2022-10-01,12,14,2,3
23533,2022-10-12,2022-10-12,5956,477100,2022-09-30,2022-09-30,Toronto,2022-08-22,12963688,A62,Bismarck,TJ1,6430.7516000000005,2022-10-16,12,16,4,4
23534,2022-10-12,2022-10-12,5956,477100,2022-09-30,2022-09-30,Toronto,2022-08-22,12963687,A62,Bismarck,TJ1,6470.406800000001,2022-10-12,12,12,0,0
23535,2022-09-28,2022-10-05,110870,158929,2022-09-19,2022-09-19,Toronto,2022-08-22,12964795,A62,Bismarck,TJ1,6477.016,2022-10-06,16,17,1,1
23536,2022-09-27,2022-09-27,369658,707541,2022-09-13,2022-09-13,Toronto,2022-08-27,12969414,A62,Bismarck,TJ1,6513.3666,2022-09-28,14,15,1,1
23537,2022-09-18,2022-09-18,92900,443295,2022-09-03,2022-09-03,Toronto,2022-08-27,12968945,A62,Bismarck,TJ1,6437.3608,2022-09-21,15,18,3,3
23538,2022-10-10,2022-10-10,92910,899274,2022-09-20,2022-09-20,Toronto,2022-08-27,74033178,A62,Bismarck,TJ1,6900.0048,2022-10-14,20,24,4,4
23539,2022-11-04,2022-11-04,366696,771247,2022-10-22,2022-10-22,Toronto,2022-08-28,12970143,A62,Bismarck,TJ1,6483.6252,2022-11-10,13,19,6,6
23540,2022-10-01,2022-10-01,366696,451090,2022-09-12,2022-09-12,Toronto,2022-08-28,12971262,A62,Bismarck,TJ1,7190.8096,2022-09-29,19,17,-2,-2
23541,2022-10-05,2022-10-11,366696,1515886,2022-09-16,2022-09-16,Toronto,2022-08-28,12971250,A62,Bismarck,TJ1,6827.3036,2022-10-13,25,27,2,2
23542,2022-10-07,2022-10-13,366696,1515886,2022-09-18,2022-09-18,Toronto,2022-08-28,12971253,A62,Bismarck,TJ1,6995.838199999999,2022-10-16,25,28,3,3
23543,2022-10-03,2022-10-03,366696,771247,2022-09-20,2022-09-20,Toronto,2022-08-28,12970133,A62,Bismarck,TJ1,6956.183000000001,2022-10-06,13,16,3,3
23544,2022-10-13,2022-10-13,366696,771247,2022-09-30,2022-09-30,Toronto,2022-08-28,12970135,A62,Bismarck,TJ1,6757.906999999999,2022-10-19,13,19,6,6
23545,2022-09-28,2022-09-28,371127,678848,2022-09-13,2022-09-16,Dallas,2022-08-28,12970396,A62,Bismarck,TJ1,6434.0562,2022-10-04,15,18,3,6
23546,2022-09-28,2022-09-28,371127,678848,2022-09-13,2022-09-13,Toronto,2022-08-28,12970490,A62,Bismarck,TJ1,6434.0562,2022-09-30,15,17,2,2
23547,2022-09-18,2022-09-18,109511,451649,2022-09-03,2022-09-03,Toronto,2022-08-28,12971421,A62,Bismarck,TJ1,6457.1884,2022-09-23,15,20,5,5
23548,2022-09-18,2022-09-18,109511,451649,2022-09-03,2022-09-03,Toronto,2022-08-28,12971420,A62,Bismarck,TJ1,6427.447,2022-09-25,15,22,7,7
23549,2022-09-19,2022-09-19,109511,451649,2022-09-04,2022-09-04,Toronto,2022-08-28,12971422,A62,Bismarck,TJ1,6493.539000000001,2022-09-22,15,18,3,3
23550,2022-09-21,2022-09-21,109511,142463,2022-09-05,2022-09-05,Toronto,2022-08-28,12971270,A62,Bismarck,TJ1,6500.1482,2022-09-26,16,21,5,5
23551,2022-09-20,2022-09-20,109511,451649,2022-09-05,2022-09-05,Toronto,2022-08-28,12971423,A62,Bismarck,TJ1,6437.3608,2022-09-24,15,19,4,4
23552,2022-09-21,2022-09-21,109511,451649,2022-09-06,2022-09-06,Toronto,2022-08-28,12971426,A62,Bismarck,TJ1,6315.0906,2022-09-24,15,18,3,3
23553,2022-09-15,2022-09-15,92900,495465,2022-09-03,2022-09-03,Toronto,2022-08-28,12971290,A62,Bismarck,TJ1,7111.4992,2022-09-17,12,14,2,2
23554,2022-09-16,2022-09-16,92900,495465,2022-09-04,2022-09-04,Toronto,2022-08-28,12971291,A62,Bismarck,TJ1,6430.7516000000005,2022-09-18,12,14,2,2
23555,2022-09-18,2022-09-18,92900,758433,2022-09-06,2022-09-06,Toronto,2022-08-28,12971544,A62,Bismarck,TJ1,6427.447,2022-09-20,12,14,2,2
23556,2022-09-22,2022-09-22,92900,495465,2022-09-10,2022-09-10,Toronto,2022-08-28,12971311,A62,Bismarck,TJ1,7065.2348,2022-09-24,12,14,2,2
23557,2022-09-23,2022-09-23,92900,758433,2022-09-11,2022-09-11,Toronto,2022-08-28,12971546,A62,Bismarck,TJ1,6595.9816,2022-09-28,12,17,5,5
23558,2022-09-25,2022-09-25,92900,641356,2022-09-11,2022-09-11,Toronto,2022-08-28,12970115,A62,Bismarck,TJ1,6516.6712,2022-10-01,14,20,6,6
23559,2022-10-07,2022-10-07,92900,641356,2022-09-23,2022-09-23,Toronto,2022-08-28,12970123,A62,Bismarck,TJ1,6447.2746,2022-10-09,14,16,2,2
23560,2022-10-10,2022-10-10,92900,641356,2022-09-26,2022-09-26,Toronto,2022-08-28,12970125,A62,Bismarck,TJ1,6453.8838000000005,2022-10-12,14,16,2,2
23561,2022-10-14,2022-10-14,92900,641356,2022-09-30,2022-09-30,Toronto,2022-08-28,12970127,A62,Bismarck,TJ1,6496.8436,2022-10-18,14,18,4,4
23562,2022-10-02,2022-10-02,92900,758433,2022-09-20,2022-09-20,Toronto,2022-08-28,12971553,A62,Bismarck,TJ1,6728.1656,2022-10-03,12,13,1,1
23563,2022-09-28,2022-09-28,92900,641356,2022-09-13,2022-09-13,Toronto,2022-08-28,12970118,A62,Bismarck,TJ1,6490.234399999999,2022-10-03,15,20,5,5
23564,2022-09-27,2022-09-29,109511,142463,2022-09-13,2022-09-13,Toronto,2022-08-28,12971278,A62,Bismarck,TJ1,6470.406800000001,2022-10-01,16,18,2,2
23565,2022-09-25,2022-09-29,109511,142463,2022-09-13,2022-09-13,Toronto,2022-08-28,12971274,A62,Bismarck,TJ1,6483.6252,2022-10-01,16,18,2,2
23566,2022-09-26,2022-09-26,109511,451541,2022-09-13,2022-09-13,Toronto,2022-08-28,12971222,A62,Bismarck,TJ1,7210.6372,2022-09-28,13,15,2,2
23567,2022-10-01,2022-10-01,109511,451541,2022-09-18,2022-09-18,Toronto,2022-08-28,12971225,A62,Bismarck,TJ1,7180.895799999999,2022-10-05,13,17,4,4
23568,2022-10-05,2022-10-05,109511,451649,2022-09-20,2022-09-20,Toronto,2022-08-28,12971451,A62,Bismarck,TJ1,6470.406800000001,2022-10-05,15,15,0,0
23569,2022-10-02,2022-10-02,109511,495465,2022-09-20,2022-09-20,Toronto,2022-08-28,12971328,A62,Bismarck,TJ1,6417.5332,2022-10-07,12,17,5,5
23570,2022-10-05,2022-10-05,109511,495465,2022-09-23,2022-09-23,Toronto,2022-08-28,12971330,A62,Bismarck,TJ1,6463.7976,2022-10-11,12,18,6,6
23571,2022-10-09,2022-10-09,109511,142463,2022-09-23,2022-09-23,Toronto,2022-08-28,12971284,A62,Bismarck,TJ1,6427.447,2022-10-11,16,18,2,2
23572,2022-10-07,2022-10-07,109511,495465,2022-09-25,2022-09-25,Toronto,2022-08-28,12971332,A62,Bismarck,TJ1,6401.010200000001,2022-10-10,12,15,3,3
23573,2022-10-08,2022-10-08,109511,451541,2022-09-25,2022-09-25,Toronto,2022-08-28,12971234,A62,Bismarck,TJ1,6430.7516000000005,2022-10-12,13,17,4,4
23574,2022-10-11,2022-10-11,109511,142463,2022-09-25,2022-09-25,Toronto,2022-08-28,12971287,A62,Bismarck,TJ1,6430.7516000000005,2022-10-13,16,18,2,2
23575,2022-09-26,2022-10-01,109511,451649,2022-09-16,2022-09-16,Toronto,2022-08-28,12971432,A62,Bismarck,TJ1,6414.2286,2022-10-04,15,18,3,3
23576,2022-10-01,2022-10-01,109511,451649,2022-09-16,2022-09-16,Toronto,2022-08-28,12971441,A62,Bismarck,TJ1,6417.5332,2022-10-03,15,17,2,2
23577,2022-09-27,2022-10-01,109511,451649,2022-09-16,2022-09-16,Toronto,2022-08-28,12971437,A62,Bismarck,TJ1,6414.2286,2022-10-06,15,20,5,5
23578,2022-09-29,2022-09-29,109511,451541,2022-09-16,2022-09-16,Toronto,2022-08-28,12971224,A62,Bismarck,TJ1,6447.2746,2022-10-01,13,15,2,2
23579,2022-09-28,2022-10-01,109511,451649,2022-09-16,2022-09-16,Toronto,2022-08-28,12971439,A62,Bismarck,TJ1,6463.7976,2022-10-05,15,19,4,4
23580,2022-09-16,2022-09-22,5956,547744,2022-09-11,2022-09-11,Toronto,2022-08-29,12973160,A62,Bismarck,TJ1,6467.1022,2022-09-24,11,13,2,2
23581,2022-09-20,2022-09-28,5956,547744,2022-09-17,2022-09-17,Toronto,2022-08-29,12973165,A62,Bismarck,TJ1,6553.0218,2022-10-03,11,16,5,5
23582,2022-09-20,2022-09-30,5956,547744,2022-09-19,2022-09-19,Toronto,2022-08-29,12973167,A62,Bismarck,TJ1,6880.1772,2022-10-04,11,15,4,4
23583,2022-09-21,2022-09-29,5956,547744,2022-09-18,2022-09-18,Toronto,2022-08-29,12973171,A62,Bismarck,TJ1,7207.332600000001,2022-10-02,11,14,3,3
23584,2022-09-20,2022-09-29,5956,547744,2022-09-18,2022-09-18,Toronto,2022-08-29,12973169,A62,Bismarck,TJ1,7293.2522,2022-10-01,11,13,2,2
23585,2022-10-10,2022-10-10,110870,133515,2022-09-23,2022-09-23,Toronto,2022-08-29,12972558,A62,Bismarck,TJ1,6477.016,2022-10-13,17,20,3,3
23586,2022-09-26,2022-09-26,102162,451007,2022-09-11,2022-09-11,Toronto,2022-08-30,12974354,B25,Bismarck,TJ1,8716.7034,2022-09-29,15,18,3,3
23587,2022-09-20,2022-09-20,92910,624652,2022-09-05,2022-09-05,Toronto,2022-09-03,1208332,A62,Bismarck,TJ1,6503.4528,2022-09-23,15,18,3,3
23588,2022-11-11,2022-11-11,89502,235902,2022-10-31,2022-10-31,Toronto,2022-09-03,12976889,A62,Bismarck,TJ1,6477.016,2022-11-13,11,13,2,2
23589,2022-10-04,2022-10-04,371127,678848,2022-09-20,2022-09-23,Dallas,2022-09-04,12977914,A62,Bismarck,TJ1,6414.2286,2022-10-09,14,16,2,5
23590,2022-10-04,2022-10-04,371127,678848,2022-09-20,2022-09-20,Toronto,2022-09-04,12977947,A62,Bismarck,TJ1,6414.2286,2022-10-10,14,20,6,6
23591,2022-09-24,2022-09-24,371127,459146,2022-09-16,2022-09-13,Dallas,2022-09-06,12982020,A62,Bismarck,TJ1,6468.7545,2022-09-30,8,17,9,6
23592,2022-09-24,2022-09-24,371127,459146,2022-09-16,2022-09-12,Toronto,2022-09-06,12982053,A62,Bismarck,TJ1,6468.7545,2022-09-28,8,16,8,4
23593,2022-10-01,2022-10-01,369658,787331,2022-09-16,2022-09-16,Toronto,2022-09-10,12986767,A62,Bismarck,TJ1,6447.2746,2022-10-07,15,21,6,6
23594,2022-10-04,2022-10-04,369658,707541,2022-09-20,2022-09-20,Toronto,2022-09-10,12986765,A62,Bismarck,TJ1,6510.062,2022-10-06,14,16,2,2
23595,2022-10-02,2022-10-02,369658,133856,2022-09-20,2022-09-20,Toronto,2022-09-10,1209483,A62,Bismarck,TJ1,6430.7516000000005,2022-10-05,12,15,3,3
23596,2022-10-04,2022-10-04,369658,707541,2022-09-20,2022-09-20,Toronto,2022-09-10,12986766,A62,Bismarck,TJ1,6516.6712,2022-10-07,14,17,3,3
23597,2022-09-23,2022-09-23,371127,683277,2022-09-13,2022-09-16,Dallas,2022-09-11,12987214,A62,Bismarck,TJ1,6430.7516000000005,2022-09-28,10,12,2,5
23598,2022-09-23,2022-09-23,371127,683277,2022-09-13,2022-09-13,Toronto,2022-09-11,12987227,A62,Bismarck,TJ1,6430.7516000000005,2022-09-25,10,12,2,2
23599,2022-09-24,2022-09-27,13500,967598,2022-09-13,2022-09-13,Toronto,2022-09-11,12987305,A62,Bismarck,TJ1,6553.0218,2022-09-29,14,16,2,2
23600,2022-10-05,2022-10-07,244151,103184,2022-09-16,2022-09-16,Toronto,2022-09-12,1209771,A62,Bismarck,TJ1,6424.1424,2022-10-11,21,25,4,4
23601,2022-10-01,2022-10-01,13500,775321,2022-09-20,2022-09-20,Toronto,2022-09-12,12989267,A62,Bismarck,TJ1,7197.4188,2022-10-05,11,15,4,4
23602,2022-09-29,2022-09-29,109511,451541,2022-09-16,2022-09-16,Toronto,2022-09-12,12988737,A62,Bismarck,TJ1,6394.401,2022-09-30,13,14,1,1
23603,2022-10-02,2022-10-04,119515,644735,2022-09-17,2022-09-17,Toronto,2022-09-13,12991166,C35,Bismarck,TJ1,8712.0,2022-10-06,17,19,2,2
23604,2022-10-03,2022-10-03,371127,459146,2022-09-20,2022-09-23,Dallas,2022-09-13,12991208,A62,Bismarck,TJ1,6467.1022,2022-10-06,13,13,0,3
23605,2022-10-03,2022-10-03,371127,459146,2022-09-20,2022-09-20,Toronto,2022-09-13,12991237,A62,Bismarck,TJ1,6467.1022,2022-10-05,13,15,2,2
23606,2022-10-01,2022-10-01,244151,624652,2022-09-16,2022-09-16,Toronto,2022-09-13,1209831,A62,Bismarck,TJ1,6424.1424,2022-10-03,15,17,2,2
23607,2022-10-04,2022-10-04,27258,968496,2022-09-24,2022-09-24,Toronto,2022-09-18,12995821,A62,Bismarck,TJ1,6483.6252,2022-10-08,10,14,4,4
23608,2022-10-04,2022-10-04,27258,968496,2022-09-24,2022-09-24,Toronto,2022-09-18,12995823,A62,Bismarck,TJ1,6417.5332,2022-10-06,10,12,2,2
23609,2022-10-22,2022-10-22,92910,899274,2022-10-02,2022-10-02,Toronto,2022-09-19,74033993,A62,Bismarck,TJ1,6440.665400000001,2022-10-23,20,21,1,1
23610,2022-10-25,2022-10-25,92910,899274,2022-10-02,2022-10-04,Toronto,2022-09-19,74033993,A62,Bismarck,TJ1,6268.8262,2022-10-29,23,25,2,4
23611,2022-10-08,2022-10-08,92910,624652,2022-09-23,2022-09-23,Toronto,2022-09-20,1210673,A62,Bismarck,TJ1,7217.2464,2022-10-10,15,17,2,2
23612,2022-11-04,2022-11-04,5956,753722,2022-10-21,2022-10-21,Toronto,2022-09-23,13000840,A62,Bismarck,TJ1,7194.114200000001,2022-11-06,14,16,2,2
