ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
8805,1960,Graduation,Single,48904,0,1,4,7,2,4,8
1542,1975,Graduation,Single,56243,1,26,6,4,2,8,5
6770,1985,Graduation,Married,21355,1,5,2,2,1,2,6
8773,1971,Master,Together,57420,0,22,3,5,1,6,7
10420,1955,Master,Divorced,46390,0,56,1,4,2,3,7
7514,1956,2n Cycle,Together,54342,1,74,4,3,1,4,6
793,1973,Graduation,Married,20895,1,24,1,2,0,3,9
10909,1948,Graduation,Married,92344,0,9,0,5,10,5,1
8702,1976,2n Cycle,Together,26907,1,10,2,1,0,3,7
4791,1980,Graduation,Together,44964,1,35,1,1,0,3,8
2963,1979,Graduation,Together,75507,0,56,1,8,6,6,3
8216,1972,Master,Married,53761,1,7,6,4,4,3,5
8140,1973,Graduation,Together,22682,1,51,3,2,1,4,4
10146,1972,PhD,Together,38887,1,17,1,1,0,3,7
5289,1975,2n Cycle,Single,41658,1,30,2,1,1,2,4
2587,1972,PhD,Married,29791,1,21,2,2,0,3,5
4405,1956,Master,Married,63915,0,2,2,6,3,12,5
8663,1974,Graduation,Divorced,39996,1,85,1,1,0,2,6
2589,1972,Graduation,Divorced,26759,1,65,2,2,1,3,6
3421,1968,Master,Divorced,63841,0,64,1,9,3,9,6
10490,1969,PhD,Married,51039,1,11,2,6,2,4,7
4094,1961,Graduation,Married,60544,1,92,4,5,1,5,6
9958,1972,Graduation,Married,65685,0,54,1,9,2,9,5
2534,1953,Graduation,Married,37716,0,4,2,4,1,3,7
4188,1957,Graduation,Single,36864,0,53,3,5,2,4,8
6613,1970,Master,Married,44511,1,39,6,8,4,8,8
10827,1967,PhD,Married,36947,1,49,4,3,0,4,9
5491,1951,Master,Together,47352,0,70,4,6,1,5,7
8402,1953,Master,Married,67087,0,40,2,7,5,8,4
8783,1950,Graduation,Married,57045,0,40,3,4,2,9,3
10010,1953,PhD,Divorced,36957,1,43,4,3,2,2,9
618,1977,PhD,Married,69389,0,17,1,7,2,12,4
9121,1972,Graduation,Married,80134,1,40,2,5,3,6,6
361,1969,Master,Married,43142,1,84,1,1,0,2,7
4310,1944,Graduation,Married,80589,0,25,1,5,10,5,1
2678,1990,Graduation,Single,34412,1,62,3,5,0,3,9
6376,1979,Graduation,Single,57537,1,83,4,4,3,8,4
524,1966,Basic,Together,22634,0,47,1,2,1,2,8
10341,1948,Graduation,Together,51315,0,45,1,2,2,5,2
5654,1972,Graduation,Married,36026,2,34,2,2,0,3,6
4098,1973,Graduation,Married,24639,1,3,3,2,0,4,6
5824,1972,PhD,Together,34578,2,1,1,1,0,2,6
7000,1972,2n Cycle,Single,65704,0,18,1,2,10,10,1
2561,1966,Graduation,Single,63810,0,45,4,4,3,12,8
5229,1969,PhD,Together,54132,0,81,1,1,0,3,7
4086,1959,Graduation,Married,18690,0,77,1,1,1,2,8
2428,1970,Graduation,Married,28164,1,23,3,2,0,4,7
8254,1974,PhD,Married,34596,1,48,1,1,0,2,8
2836,1972,PhD,Married,43269,1,61,1,1,0,2,8
8418,1958,2n Cycle,Single,38741,1,60,2,2,0,3,7
1362,1972,Graduation,Single,31907,0,75,1,6,1,6,7
7152,1983,Master,Married,27100,1,64,1,1,0,3,7
10033,1973,2n Cycle,Divorced,31163,1,54,1,1,0,3,6
9349,1985,Graduation,Married,92533,0,84,1,6,5,11,2
274,1973,Graduation,Single,34853,1,75,2,2,0,3,6
3388,1967,Graduation,Divorced,70844,1,16,5,6,1,5,7
922,1979,2n Cycle,Married,31086,1,79,2,1,1,2,8
8588,1961,Graduation,Married,60544,1,92,4,5,1,5,6
2518,1986,2n Cycle,Together,20491,0,16,1,0,1,2,7
574,1964,Graduation,Married,42523,0,96,1,1,1,4,2
3220,1983,Graduation,Married,39922,1,30,2,3,0,4,8
5967,1952,Graduation,Together,33402,1,60,3,2,1,3,8
1183,1949,Master,Married,36408,1,11,1,1,0,2,6
6856,1979,Graduation,Together,21645,1,75,3,3,0,3,9
4530,1948,Master,Widow,78427,0,36,3,3,7,10,3
1553,1946,Graduation,Together,82657,0,71,1,7,5,10,4
4682,1958,Graduation,Married,51876,0,88,1,2,2,8,1
8204,1971,2n Cycle,Married,78041,0,93,1,4,4,9,2
5221,1957,Graduation,Married,52852,0,93,4,10,7,5,8
1232,1982,PhD,Together,70038,0,54,1,4,4,8,2
1927,1973,2n Cycle,Together,69401,0,41,4,4,4,5,2
5788,1972,Graduation,Together,46053,1,46,3,3,2,4,5
6652,1965,Graduation,Married,77343,0,28,1,3,4,9,1
6246,1953,Graduation,Single,73892,0,40,1,3,11,8,1
5975,1967,PhD,Single,40304,1,82,1,2,0,3,7
6875,1965,PhD,Together,32727,0,38,2,7,3,5,8
4399,1969,Graduation,Together,68695,0,3,1,4,4,7,2
4042,1971,Graduation,Divorced,43300,0,87,3,4,0,4,8
2157,1972,Graduation,Together,26290,1,49,4,2,0,4,6
10133,1970,Graduation,Single,93790,0,16,0,6,7,12,2
2525,1974,PhD,Married,38410,0,65,2,5,2,9,6
8233,1950,Master,Widow,64866,0,9,4,7,3,7,5
9483,1959,Graduation,Together,57957,0,24,7,4,6,8,3
2945,1955,PhD,Together,46015,1,25,1,1,0,3,7
10403,1978,Graduation,Together,16531,1,43,3,3,0,3,7
5074,1986,Master,Married,28072,1,10,1,1,0,3,7
10524,1963,Master,Divorced,49476,0,29,4,2,11,5,2
4690,1953,Graduation,Married,50725,0,45,4,8,1,8,8
7521,1952,Graduation,Together,83844,0,57,1,4,4,11,1
7196,1950,PhD,Married,41145,1,20,1,0,0,3,3
4406,1970,Graduation,Together,67419,0,29,4,9,4,8,5
9672,1970,2n Cycle,Married,23162,1,82,3,1,1,3,6
4864,1977,Graduation,Married,34380,1,68,4,4,1,3,8
4706,1966,Graduation,Single,34704,0,65,1,1,0,3,5
4070,1969,PhD,Married,94871,0,99,1,8,5,4,7
25,1958,Graduation,Married,65148,0,9,2,6,6,7,4
3697,1954,Graduation,Together,39898,0,20,2,3,0,4,7
217,1956,Master,Single,64857,0,78,1,7,5,10,4
4220,1970,PhD,Married,59892,0,26,1,2,1,3,3
5286,1987,Master,Single,41020,0,68,1,3,2,4,3
9559,1961,PhD,Married,57072,0,79,2,7,5,13,5
2849,1979,Graduation,Single,60474,0,25,7,10,2,12,7
7787,1960,Graduation,Together,62807,0,83,3,5,3,12,5
3102,1981,2n Cycle,Together,19414,1,32,1,1,0,3,8
5868,1980,Graduation,Married,19107,1,49,2,1,0,3,7
8370,1976,2n Cycle,Together,75484,0,50,2,7,3,6,4
9988,1976,Master,Single,70379,0,84,3,6,3,13,4
2939,1970,Master,Together,79419,0,96,1,4,6,4,2
5529,1946,PhD,Together,64014,2,56,7,8,2,5,7
9743,1955,Graduation,Married,76998,0,85,2,11,8,8,6
5763,1972,Master,Together,49854,1,63,5,6,2,5,6
3478,1971,PhD,Married,60585,1,17,10,7,4,9,5
7494,1950,PhD,Divorced,42873,1,11,4,6,1,4,8
1763,1988,Graduation,Together,87679,0,62,1,7,11,10,4
7250,1978,Graduation,Together,57867,1,48,7,7,2,9,6
2005,1990,Graduation,Married,35765,1,86,2,2,0,4,6
10770,1959,Graduation,Married,65492,0,73,2,4,7,13,2
6885,1977,Graduation,Divorced,32952,1,36,1,2,0,3,7
2072,1969,PhD,Together,53374,0,34,6,4,2,9,9
9463,1959,Graduation,Together,71706,0,16,4,9,5,7,5
6318,1988,Graduation,Married,68487,0,48,1,9,7,13,4
4093,1975,Master,Together,53253,1,61,7,4,3,5,5
5751,1973,2n Cycle,Divorced,31163,1,54,1,1,0,3,6
3340,1977,Graduation,Married,42014,1,56,6,7,1,6,8
3594,1973,Master,Married,54108,1,74,13,8,2,9,8
3584,1955,PhD,Single,49667,0,35,2,5,10,5,8
3643,1974,Master,Married,63206,0,65,1,4,3,6,2
851,1972,Master,Married,57136,1,48,9,5,2,10,6
7706,1975,2n Cycle,Together,46772,0,88,6,11,8,5,8
3967,1971,PhD,Married,78931,0,19,1,2,8,13,1
10128,1958,Graduation,Together,53977,0,21,5,5,5,12,5
486,1988,Graduation,Married,84219,0,27,1,3,4,10,1
9,1975,Master,Single,46098,1,86,4,3,2,2,8
9451,1965,Graduation,Married,73538,0,92,3,10,4,9,7
9264,1986,Graduation,Married,79529,0,1,1,4,8,9,2
3865,1977,2n Cycle,Together,20981,0,14,1,3,1,2,8
2853,1980,Graduation,Single,51766,1,74,2,4,2,4,5
1490,1962,Graduation,Married,55759,0,84,5,10,3,8,8
6310,1978,Graduation,Married,33039,1,4,1,2,0,4,5
10380,1972,Master,Married,37787,1,50,1,3,0,3,8
3887,1970,Graduation,Single,27242,1,2,2,2,0,3,9
4278,1983,PhD,Single,87188,0,73,1,10,2,6,3
8643,1971,Graduation,Together,69930,0,21,1,4,5,12,3
1998,1976,Graduation,Single,37697,1,82,1,2,1,3,6
10795,1973,PhD,Married,37401,1,14,2,2,0,3,7
11110,1973,Graduation,Single,3502,1,56,0,0,0,0,14
2408,1976,Graduation,Married,58597,1,20,12,7,4,9,7
202,1948,PhD,Widow,82032,0,54,0,4,6,7,1
7998,1958,Graduation,Together,28087,1,77,3,2,2,2,7
830,1987,PhD,Single,74004,0,5,1,4,6,4,3
3536,1960,Graduation,Together,19740,0,65,2,1,1,3,5
6050,1975,2n Cycle,Married,57036,0,33,4,6,3,13,9
125,1958,2n Cycle,Together,53083,1,65,6,5,1,5,7
3463,1975,PhD,Married,69283,0,41,4,7,3,13,5
2804,1975,Master,Single,46098,1,86,4,3,2,2,8
3745,1988,2n Cycle,Married,23331,1,92,2,3,0,3,8
9771,1988,2n Cycle,Single,23331,1,97,6,5,1,5,9
451,1989,Graduation,Single,9255,1,91,1,1,1,2,8
10530,1959,PhD,Widow,67786,0,0,1,3,6,6,1
1079,1971,PhD,Married,71969,0,59,3,3,4,9,8
8920,1967,Master,Single,59235,1,4,3,11,2,12,7
6678,1989,Graduation,Together,31928,1,5,2,3,0,4,7
3852,1961,Master,Together,74881,1,48,4,9,2,12,5
528,1978,Graduation,Married,65819,0,99,1,5,4,10,3
73,1953,PhD,Single,51411,1,81,1,0,0,3,5
5589,1964,Graduation,Divorced,51983,0,95,3,9,2,10,7
10212,1986,Master,Together,42386,1,43,1,3,0,3,8
6365,1987,2n Cycle,Married,30390,0,5,1,2,0,3,6
5636,1963,Graduation,Single,30983,0,50,1,4,0,3,8
591,1957,Graduation,Widow,66033,0,76,2,8,3,7,7
2217,1975,2n Cycle,Married,37284,1,46,1,0,0,3,6
2544,1951,Master,Divorced,57530,0,68,1,1,1,4,1
7725,1965,2n Cycle,Married,76800,0,33,1,4,4,7,1
8091,1956,Graduation,Married,63943,0,50,1,6,4,6,5
7321,1962,Graduation,Together,76081,0,85,1,4,5,4,2
5462,1974,Graduation,Married,67445,0,63,5,9,6,12,6
7791,1967,Master,Married,37054,1,89,2,1,0,3,7
955,1962,Master,Together,47175,1,81,7,4,2,4,8
4037,1976,Graduation,Divorced,31859,1,77,1,1,0,2,7
6642,1961,Graduation,Divorced,27215,2,50,4,2,1,4,6
2793,1976,PhD,Divorced,70179,0,10,3,7,3,13,5
5424,1983,Graduation,Married,39922,1,30,2,3,0,4,8
879,1976,Master,Married,49681,0,66,6,7,1,7,7
9530,1988,Graduation,Married,24645,1,16,1,1,0,2,8
4828,1954,Graduation,Divorced,79865,0,12,1,5,10,5,1
10699,1985,Graduation,Married,44322,1,30,2,3,0,3,8
1497,1952,Graduation,Single,47958,0,8,2,6,3,5,5
7476,1964,Master,Single,63972,0,93,4,5,4,10,4
4390,1954,Graduation,Together,75315,0,14,2,5,4,12,2
10478,1950,PhD,Married,55517,1,53,5,11,1,6,9
1081,1957,PhD,Married,75283,1,26,11,6,3,5,4
4261,1946,PhD,Single,82800,0,23,1,7,6,12,3
9916,1954,Graduation,Married,38998,1,92,3,2,0,3,8
5350,1991,Master,Single,90638,0,29,1,3,4,10,1
8135,1986,Master,Married,27161,1,41,1,1,0,3,7
8685,1977,Graduation,Married,42014,1,56,6,7,1,6,8
4967,1960,PhD,Together,38201,0,19,4,5,1,5,8
2130,1982,Graduation,Together,45203,2,4,1,3,1,3,6
9298,1947,PhD,Together,81574,0,89,1,4,5,8,1
8175,1992,Graduation,Married,34935,0,71,1,2,1,4,7
6257,1976,Master,Single,60482,0,81,1,7,2,7,7
3790,1956,Graduation,Together,34633,2,31,1,1,0,2,6
9952,1947,Master,Together,78093,0,53,1,4,7,5,1
3503,1950,Graduation,Divorced,82460,0,78,1,5,3,6,1
5223,1966,Master,Together,45903,0,80,2,2,1,3,4
4608,1987,Graduation,Divorced,81361,0,18,1,3,10,13,1
1626,1973,PhD,Divorced,35860,1,37,2,1,1,2,5
4764,1952,Master,Together,40442,1,52,4,3,1,4,7
2471,1965,Graduation,Married,61482,0,39,1,3,2,6,2
5892,1980,Graduation,Married,34968,1,11,7,3,2,5,7
2612,1987,Graduation,Married,75794,0,33,1,7,5,12,3
4971,1962,PhD,Together,31497,0,22,2,3,1,4,8
5185,1955,Graduation,Married,74268,0,83,1,4,3,5,2
10069,1988,Basic,Together,13724,1,43,1,2,0,2,9
2262,1965,Master,Together,45143,0,74,3,6,1,5,7
1131,1967,PhD,Single,52569,0,54,1,2,0,4,3
1041,1973,PhD,Single,48432,0,3,5,7,1,6,8
24,1960,Master,Together,17144,1,96,5,3,0,4,7
3409,1984,Graduation,Single,36108,1,68,3,7,1,4,9
7022,1971,Graduation,Married,76445,1,2,1,2,5,13,6
7943,1975,PhD,Married,36663,1,40,1,1,1,3,2
5272,1965,Master,Married,53843,0,64,4,8,5,3,7
5453,1956,Master,Married,90226,0,26,1,4,7,12,2
2565,1955,Master,Divorced,70638,0,69,1,4,5,10,3
800,1960,Graduation,Together,44512,1,57,2,1,0,3,4
11092,1961,Graduation,Married,27116,1,78,2,2,0,3,7
5062,1963,PhD,Married,54072,1,71,1,2,0,2,8
8969,1977,Graduation,Married,71855,0,59,4,5,5,11,3
4656,1990,2n Cycle,Single,51250,1,28,5,10,5,4,9
4480,1973,Master,Married,60432,0,61,5,7,2,5,6
9971,1964,PhD,Married,65526,0,22,1,4,4,8,2
6729,1988,Graduation,Single,68655,0,95,1,4,5,11,3
1773,1978,2n Cycle,Married,12393,0,38,1,2,0,3,9
9242,1990,Graduation,Single,64509,0,19,1,6,3,9,4
1764,1975,Graduation,Single,33955,1,92,4,5,1,5,8
6215,1977,Graduation,Married,31353,1,24,2,1,1,2,8
10099,1984,Graduation,Married,55434,1,21,3,5,3,13,4
5423,1983,Graduation,Together,28359,1,35,1,1,0,2,7
940,1987,Graduation,Single,57100,1,9,2,3,2,7,3
3011,1965,Graduation,Married,69139,0,23,1,4,1,5,4
3298,1956,Master,Married,52973,0,92,7,9,6,9,8
8286,1965,PhD,Together,51717,0,55,1,3,0,4,7
9668,1971,Graduation,Married,18793,1,14,3,2,0,4,8
5120,1982,2n Cycle,Together,66664,0,78,1,5,7,6,3
6097,1959,Graduation,Single,50664,1,64,9,8,1,6,9
7019,1963,Graduation,Together,54414,1,49,4,3,1,5,4
7408,1952,PhD,Married,54549,0,8,2,5,1,4,7
8041,1971,PhD,Widow,47111,0,35,6,3,2,10,9
252,1963,PhD,Divorced,41003,0,11,1,6,2,8,6
9986,1982,Graduation,Together,19444,1,8,3,4,1,2,7
3276,1976,2n Cycle,Together,36301,1,53,1,3,0,3,7
3859,1947,PhD,Together,73059,0,36,1,9,3,13,4
3570,1969,PhD,Together,42731,1,64,3,4,1,5,5
3783,1959,PhD,Married,52854,1,43,2,2,1,4,5
10207,1978,Graduation,Together,22775,1,40,1,1,0,2,8
10906,1948,PhD,Together,46681,0,52,2,4,6,4,5
3427,1955,PhD,Married,59821,0,11,6,11,2,7,8
5209,1954,Graduation,Divorced,50002,0,21,2,8,2,7,7
10711,1945,Graduation,Married,69755,0,23,1,3,6,12,1
10785,1969,Graduation,Married,44078,1,17,2,2,0,3,5
2814,1976,Master,Together,30560,1,6,1,1,0,3,7
6866,1969,Master,Together,35924,1,56,1,1,0,3,5
1665,1964,PhD,Divorced,64140,0,71,5,2,5,6,5
6575,1981,Graduation,Together,56386,1,51,8,9,1,7,9
3829,1979,Basic,Together,24594,1,94,1,1,0,3,5
3091,1981,2n Cycle,Together,75774,1,27,1,7,5,8,4
10141,1960,Master,Divorced,39228,0,1,1,0,0,3,4
5177,1974,Master,Married,58494,0,56,2,6,2,6,6
7005,1981,Graduation,Single,58684,0,71,1,5,3,12,2
6409,1967,Graduation,Divorced,57136,0,18,1,7,5,7,6
7485,1950,PhD,Widow,56551,1,48,3,2,1,4,4
8079,1982,Graduation,Married,22448,1,86,3,2,1,3,3
8395,1961,Graduation,Single,82014,0,48,1,3,6,12,6
10352,1963,Graduation,Widow,34213,1,2,3,3,1,2,9
13,1947,PhD,Widow,25358,0,57,2,1,0,3,6
1834,1978,Master,Single,35544,1,77,1,2,0,3,7
2285,1954,Master,Together,36634,0,0,3,5,2,5,7
2295,1954,PhD,Married,62670,0,57,1,5,3,13,3
1378,1972,2n Cycle,Together,50334,0,24,6,7,4,6,6
2781,1981,Graduation,Single,72066,0,55,1,4,6,6,2
1165,1958,PhD,Single,50729,1,62,9,6,2,7,6
1404,1968,Graduation,Together,34916,2,89,4,5,1,3,9
6457,1976,Graduation,Divorced,64892,0,77,2,6,4,12,4
2639,1966,Graduation,Single,43602,1,45,3,3,1,2,6
8299,1989,PhD,Single,33996,0,46,1,1,1,3,4
6437,1985,2n Cycle,Single,41473,1,80,1,2,0,3,7
6912,1967,PhD,Married,63246,0,60,1,6,3,12,4
7327,1959,PhD,Married,36732,1,71,3,1,1,4,2
5299,1970,PhD,Married,69084,1,43,2,7,3,13,8
4127,1967,PhD,Married,77766,0,97,2,11,10,11,6
8143,1985,PhD,Single,37929,0,49,2,4,2,5,7
1964,1951,Graduation,Together,86610,0,66,1,5,6,6,2
3690,1986,Master,Married,80141,0,20,1,7,4,10,6
3433,1955,2n Cycle,Married,72635,0,54,1,6,8,6,3
3389,1970,Graduation,Married,69016,0,61,4,8,9,13,5
4712,1991,2n Cycle,Together,20193,0,18,1,1,1,4,4
1170,1975,Graduation,Married,27573,1,45,4,5,1,4,8
6347,1979,Basic,Single,15862,1,26,1,1,0,3,8
4065,1976,PhD,Married,49544,1,0,2,5,1,8,7
8230,1980,Graduation,Married,33228,1,28,1,2,0,3,7
1215,1978,Graduation,Together,70440,0,49,1,5,10,7,3
5939,1971,Graduation,Together,38232,1,84,4,3,1,3,5
2156,1955,PhD,Married,22554,1,38,4,2,0,4,5
7788,1983,PhD,Married,23536,1,53,1,0,0,3,3
10323,1952,Graduation,Married,49413,0,88,2,4,2,5,5
7947,1969,Graduation,Married,42231,1,99,1,1,0,3,5
1891,1980,Master,Divorced,78789,0,12,1,4,6,5,2
2570,1968,Graduation,Together,56534,0,35,4,10,4,7,8
9256,1971,Graduation,Single,58350,0,5,4,8,3,12,6
295,1989,Graduation,Single,81217,0,77,1,3,7,11,1
7397,1951,Graduation,Single,49090,0,45,3,7,2,9,7
6349,1987,Master,Divorced,61787,0,71,1,8,4,6,5
10790,1985,PhD,Married,18169,1,40,1,1,0,2,8
10398,1981,2n Cycle,Single,24336,1,82,1,1,0,2,7
2431,1990,Graduation,Married,18222,0,70,1,2,0,3,8
550,1952,Graduation,Divorced,62335,0,87,2,3,3,13,2
1890,1971,2n Cycle,Together,42033,1,95,1,1,0,2,7
10742,1983,PhD,Married,86580,0,72,0,4,2,5,1
10356,1957,PhD,Divorced,41437,1,5,1,1,0,3,7
4676,1951,Master,Widow,73705,0,86,2,9,6,8,5
8852,1976,Graduation,Married,61064,0,80,5,8,4,11,6
3565,1955,Master,Married,38452,1,62,3,3,0,3,7
5294,1989,Graduation,Single,18358,1,49,3,3,0,4,7
1958,1973,PhD,Together,55012,0,85,6,8,2,9,5
7349,1973,Basic,Together,9722,1,7,4,3,1,3,8
8799,1984,PhD,Married,38175,1,6,3,3,1,4,7
1351,1956,Master,Together,58656,0,25,4,7,8,13,6
1045,1965,Graduation,Together,52117,0,55,2,5,2,4,7
7732,1978,Graduation,Married,64813,1,81,1,7,2,10,5
8070,1973,PhD,Married,54222,0,98,1,3,3,5,3
477,1986,Graduation,Married,83512,0,31,1,4,7,10,1
7832,1959,Master,Married,77520,0,30,1,8,7,7,4
2202,1978,Graduation,Together,41154,0,98,1,1,0,4,5
7396,1966,Graduation,Married,80398,0,92,1,5,8,12,3
4055,1992,Basic,Single,18746,1,41,2,3,0,3,6
10340,1984,Graduation,Together,35196,1,68,6,6,1,5,8
10091,1956,Graduation,Single,60230,0,78,2,6,3,6,5
7629,1977,Graduation,Married,22108,1,46,2,2,0,3,7
10640,1974,Graduation,Together,44392,1,71,5,4,1,4,7
3498,1976,PhD,Married,55424,0,6,4,7,5,9,6
6742,1979,Graduation,Married,17688,1,82,1,1,0,2,8
1172,1983,PhD,Married,92491,0,71,1,7,5,12,3
569,1991,Graduation,Single,90273,0,32,1,5,6,7,2
4686,1962,PhD,Widow,82571,0,28,0,6,5,13,2
1381,1982,PhD,Single,38513,1,20,5,6,1,5,8
2634,1979,Master,Single,16653,1,10,3,2,1,3,6
10905,1955,Graduation,Together,42586,1,7,5,4,1,6,8
1744,1965,Basic,Single,23529,0,67,1,1,1,2,6
1000,1961,Master,Together,74881,1,48,4,9,2,12,5
3828,1951,Graduation,Married,71107,0,61,2,7,6,13,4
8605,1964,PhD,Together,46910,1,36,2,2,0,3,6
10304,1959,Graduation,Married,18690,0,77,1,1,1,2,8
4351,1955,Graduation,Divorced,37244,1,90,1,1,1,2,7
10129,1966,Graduation,Together,82427,0,35,1,3,5,12,1
2499,1958,2n Cycle,Single,75342,0,38,1,5,2,10,4
10092,1954,Graduation,Divorced,70044,0,46,4,7,10,5,5
7500,1967,Graduation,Single,79146,1,33,2,8,1,8,6
5796,1963,Graduation,Married,77437,0,70,1,4,5,13,1
10556,1959,Graduation,Married,54984,0,51,4,6,1,6,7
1064,1971,PhD,Married,42403,1,18,1,1,0,3,8
48,1964,Graduation,Together,55761,0,97,2,4,1,3,6
7610,1983,Graduation,Together,37292,1,32,5,6,3,5,8
263,1945,PhD,Single,45576,0,9,1,3,1,3,8
10814,1947,Graduation,Together,70321,0,6,1,6,5,13,4
9710,1969,PhD,Divorced,58086,0,80,2,11,3,7,8
9292,1952,Graduation,Married,81795,0,74,1,4,11,7,2
10250,1947,Basic,Together,28389,0,49,1,1,0,2,7
7881,1946,Master,Married,66835,0,21,1,6,4,13,2
5847,1969,Graduation,Divorced,69901,0,95,3,7,3,10,5
737,1949,PhD,Married,80360,0,56,2,4,4,5,2
3571,1961,PhD,Together,63342,0,48,3,8,3,5,6
7807,1974,Graduation,Married,44989,0,26,5,5,1,5,6
3878,1980,2n Cycle,Single,31859,1,3,1,1,0,3,7
5092,1949,PhD,Widow,51569,0,39,4,7,1,7,8
2154,1971,Graduation,Widow,30372,1,33,3,2,0,3,7
5394,1979,Basic,Single,16014,1,42,4,1,1,4,3
3798,1968,Graduation,Married,41120,1,80,3,2,1,3,6
3524,1971,Master,Single,39763,1,9,2,5,1,2,9
5247,1955,PhD,Married,38725,1,52,2,1,0,4,4
5883,1972,Graduation,Married,77981,1,78,3,7,4,7,5
2118,1964,2n Cycle,Married,62905,0,68,3,7,2,8,4
8812,1979,2n Cycle,Divorced,13533,1,45,2,2,0,3,7
6616,1975,Graduation,Together,59481,0,47,2,3,3,8,2
2797,1977,Graduation,Married,72117,0,34,1,9,7,9,5
4328,1986,2n Cycle,Married,21955,1,81,2,2,1,3,6
9167,1956,Graduation,Married,67131,0,72,3,9,2,12,6
10560,1980,PhD,Single,36802,1,23,1,1,0,3,5
2631,1982,Graduation,Together,71853,0,29,1,2,8,6,1
8312,1961,Basic,Married,28249,0,80,1,2,0,3,6
5534,1975,Master,Married,47808,0,30,2,3,2,3,7
5093,1974,PhD,Divorced,25509,1,15,3,3,0,3,9
7592,1946,PhD,Married,51012,0,86,1,4,1,4,6
8895,1985,Graduation,Single,70596,0,68,1,3,5,12,2
8584,1952,PhD,Together,85431,0,54,1,2,7,7,0
2694,1967,Graduation,Married,42664,0,44,1,1,0,3,6
8910,1955,Graduation,Together,42586,1,7,5,4,1,6,8
7433,1985,Graduation,Single,29760,1,87,4,3,1,4,8
164,1977,PhD,Married,28973,0,59,2,5,1,5,8
10477,1973,PhD,Together,39435,1,16,1,3,1,2,7
2681,1984,2n Cycle,Married,65370,0,1,1,2,3,13,1
5150,1979,Basic,Single,20194,1,64,2,2,0,3,6
5283,1976,PhD,Single,42473,1,72,3,2,1,4,5
9645,1968,Graduation,Married,64590,0,98,1,9,4,10,6
10678,1959,Graduation,Together,71232,0,91,2,11,2,10,7
7261,1971,Graduation,Together,34600,1,8,5,5,2,5,8
9648,1967,Graduation,Single,46904,1,20,4,5,1,4,8
2870,1973,Graduation,Married,49094,0,6,5,6,3,6,6
8008,1983,Graduation,Together,36075,1,54,1,2,0,4,6
1513,1979,2n Cycle,Together,60839,1,72,13,2,2,12,8
6173,1979,Graduation,Together,77298,0,46,1,6,6,11,3
1419,1950,Graduation,Together,34026,1,11,3,2,1,3,5
9150,1963,PhD,Single,48918,1,21,2,1,0,4,4
7960,1962,2n Cycle,Together,82122,0,89,1,3,9,13,1
1250,1976,Graduation,Single,37697,1,82,1,2,1,3,6
9905,1952,Graduation,Together,34074,1,69,5,3,3,3,6
10691,1960,Master,Married,28520,1,55,1,1,1,2,6
7002,1955,Graduation,Single,62535,0,13,1,3,2,8,3
2952,1977,Master,Single,36273,1,80,2,3,0,3,6
8439,1964,Graduation,Together,63404,0,97,2,6,3,4,4
762,1981,2n Cycle,Together,75774,1,27,1,7,5,8,4
2831,1976,Graduation,Together,78416,0,99,2,7,7,10,3
6977,1974,Graduation,Together,75702,0,87,1,10,5,13,6
6289,1951,Master,Together,59385,1,85,2,3,1,4,5
4168,1966,Graduation,Single,37070,1,30,9,5,1,8,7
8397,1951,Graduation,Married,44689,1,82,2,1,1,2,7
9284,1958,Graduation,Together,53977,0,21,5,5,5,12,5
3130,1964,Graduation,Single,18701,1,95,4,2,0,4,5
1619,1956,Graduation,Married,90369,0,2,1,4,6,6,1
1990,1974,PhD,Single,63159,0,74,1,3,5,8,3
5513,1966,Graduation,Together,37758,1,49,2,1,0,3,8
269,1963,PhD,Single,46757,0,71,6,4,4,7,9
8093,1969,Master,Married,79734,0,72,1,4,3,6,1
10513,1992,Graduation,Together,63207,0,68,1,2,3,6,7
10177,1954,Graduation,Divorced,72071,0,4,3,5,4,8,2
2549,1983,PhD,Together,21840,1,80,1,1,0,3,9
5782,1982,2n Cycle,Together,58582,0,15,2,9,2,9,5
10057,1951,Graduation,Single,72282,0,70,1,5,7,9,7
10307,1956,Graduation,Married,50387,0,91,3,6,2,8,5
8566,1961,PhD,Together,32583,1,10,1,1,0,2,7
2415,1962,Graduation,Together,62568,0,99,3,5,3,5,4
5684,1971,Master,Divorced,44635,1,25,2,2,0,3,7
8334,1971,Master,Single,33316,1,34,3,2,1,4,6
9166,1968,Graduation,Married,63967,0,57,3,4,4,12,2
1440,1978,2n Cycle,Together,52513,0,84,2,9,5,9,7
78,1969,Graduation,Married,25293,1,51,1,1,1,2,8
5441,1965,PhD,Widow,54111,0,97,2,5,2,6,5
5302,1986,Graduation,Together,78394,0,13,1,4,6,5,2
4687,1958,Master,Married,80739,0,92,1,3,11,9,1
1087,1975,Master,Together,22669,1,30,3,4,1,2,9
6859,1987,Graduation,Single,29236,1,30,2,4,0,3,9
9860,1959,Graduation,Together,44911,0,11,3,4,1,4,7
7129,1962,PhD,Married,54693,0,72,8,6,4,13,6
