Id,Model,Price,Age_08_04,Mfg_Month,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Color,Automatic,CC,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Parking_Assistant,Tow_Bar
ID9586120,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9500,79,2,1998,100719,Petrol,110,0,Red,0,1600,5,4,5,85,1070,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
ID7339376,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7750,78,3,1998,100487,Petrol,110,0,Red,0,1600,4,4,5,69,1035,1,1,3,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
ID1462681,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8500,80,1,1998,100458,Petrol,110,0,Blue,0,1600,5,4,5,85,1085,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ID731358,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7795,75,6,1998,100192,Petrol,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0
ID2015709,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6490,80,1,1998,100123,Petrol,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
ID8760459,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,7950,73,8,1998,99971,Petrol,110,1,Grey,0,1600,3,4,5,69,1050,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0
ID4668857,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,6425,79,2,1998,99397,Petrol,86,0,Blue,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
ID9333411,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,8950,69,12,1998,99374,Petrol,86,1,Blue,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
ID8069892,TOYOTA Corolla 1.6 LB LINEA LUNA 4/5-Doors,6950,72,9,1998,99245,Petrol,110,1,Red,0,1600,5,4,5,19,1114,0,0,3,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
ID5495719,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8750,79,2,1998,98742,Petrol,110,0,Silver,0,1600,5,4,5,85,1085,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ID2695727,TOYOTA Corolla 1.6 16V S-uitvoering 2/3-Doors,8450,71,10,1998,98154,Petrol,110,1,Black,0,1600,3,4,5,69,1050,0,1,6,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0
ID9209179,TOYOTA Corolla 1.6 16v Liftback Linea Terra 4/5-Doors,7950,77,4,1998,98000,Petrol,110,1,Green,0,1600,5,4,5,19,1065,0,0,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1
ID9354981,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7950,80,1,1998,97548,Petrol,86,0,White,0,1300,5,4,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
ID4227166,TOYOTA Corolla 1.6 LINEA TERRA 4/5-Doors,8900,78,3,1998,97534,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
ID8383338,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8950,73,8,1998,97494,Petrol,110,1,Silver,0,1600,5,4,5,85,1085,1,1,3,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
ID9809769,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8900,73,8,1998,97085,Petrol,110,1,Grey,0,1600,5,4,5,85,1085,1,1,3,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
ID953025,TOYOTA Corolla 1.6 Linea Terra Sedan 4/5-Doors,7950,69,12,1998,97000,Petrol,110,0,Green,0,1600,4,4,5,69,1035,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID2799110,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6495,74,7,1998,96302,Petrol,86,1,Blue,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
ID8130090,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7250,78,3,1998,96000,Petrol,86,1,Black,0,1300,3,4,5,69,1015,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
ID76714,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,9250,74,7,1998,96000,Petrol,110,1,Black,0,1600,5,4,5,85,1085,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
ID2940500,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,6650,78,3,1998,95909,Petrol,110,1,Black,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
ID3876723,TOYOTA Corolla 1.6 Terra Stationwagen,6990,79,2,1998,95700,Petrol,110,0,Red,0,1600,5,4,5,85,1085,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ID9364038,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7750,78,3,1998,95651,Petrol,110,1,Blue,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
ID1234045,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,6950,79,2,1998,95000,Petrol,86,1,Grey,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
ID5962770,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7250,80,1,1998,94447,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0
ID743349,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,9950,80,1,1998,94079,Petrol,110,1,Grey,0,1600,5,4,5,85,1085,1,1,3,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1
ID7166578,TOYOTA Corolla 1.6 Linea Terra Comfort 4/5-Doors,9250,80,1,1998,93841,Petrol,110,0,Silver,0,1600,5,4,5,85,1070,0,0,6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ID3234800,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7200,79,2,1998,93090,Petrol,86,1,Silver,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
ID4994835,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8250,72,9,1998,93066,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1
ID4550418,TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,8950,79,2,1998,93039,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0
ID9624414,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8250,77,4,1998,93000,Petrol,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
ID3223094,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6250,80,1,1998,92830,Petrol,86,1,Silver,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ID1013750,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA AUT4 4/5-Doors,9900,80,1,1998,92255,Petrol,107,0,Grey,1,1600,5,4,5,85,1105,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
ID3597162,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7300,80,1,1998,92096,Petrol,86,1,Red,0,1300,5,4,5,69,1035,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
ID6586863,TOYOTA Corolla 1.3 Linea Luna Hatchback 2/3-Doors,8950,72,9,1998,91921,Petrol,86,1,Blue,0,1300,3,4,5,69,1020,0,1,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
ID2591791,TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors,6500,70,11,1998,91900,Petrol,86,1,Silver,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0
ID1344562,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7950,78,3,1998,91399,Petrol,110,1,Blue,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1
ID4750009,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7450,75,6,1998,91082,Petrol,110,1,Silver,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
ID7080704,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7950,71,10,1998,90370,Petrol,86,1,Blue,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
ID3748357,TOYOTA Corolla 1.3i-16v Linea Terra 5d 4/5-Doors,8500,78,3,1998,90345,Petrol,86,1,Silver,0,1300,5,4,5,69,1035,0,0,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
ID3676350,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6950,77,4,1998,90305,Petrol,86,1,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
ID4547937,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,7950,78,3,1998,90011,Petrol,86,0,Green,1,1300,3,4,5,69,1045,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
ID6630294,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6750,77,4,1998,90000,Petrol,86,1,Green,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
ID5173804,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,8450,70,11,1998,89983,Petrol,110,0,Red,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
ID6791082,TOYOTA Corolla 1.6 LB LINEA TERRA 4/5-Doors,7500,78,3,1998,89953,Petrol,110,0,Green,0,1600,5,4,5,19,1114,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ID6637533,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,8750,74,7,1998,89800,Diesel,72,1,Grey,0,2000,3,4,5,185,1115,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
ID3507580,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,8750,79,2,1998,89739,Petrol,86,1,Blue,0,1300,5,4,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ID8900418,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,76,5,1998,89520,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ID1539682,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7450,75,6,1998,89507,Petrol,86,0,Green,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
ID2363187,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,9200,69,12,1998,89096,Petrol,110,1,Red,0,1600,5,4,5,85,1085,0,1,3,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0
ID5347299,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,74,7,1998,88700,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
ID2510215,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,7850,72,9,1998,88500,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
ID6112568,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,6950,73,8,1998,88186,Diesel,72,1,Blue,0,2000,3,4,5,185,1115,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ID658121,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,7200,75,6,1998,88000,Petrol,110,1,Silver,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1
ID2341953,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7450,78,3,1998,87743,Petrol,110,0,Black,0,1600,3,4,5,85,1055,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
ID5051240,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6750,75,6,1998,87613,Petrol,86,0,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
ID134577,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7500,73,8,1998,87358,Petrol,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0
ID7636007,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7450,72,9,1998,87083,Petrol,110,0,Red,0,1600,4,4,5,69,1035,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
ID9396068,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7950,70,11,1998,87000,Petrol,110,1,Silver,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ID1586246,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7250,78,3,1998,87000,Petrol,110,1,Blue,0,1600,4,4,5,69,1035,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID9478111,TOYOTA Corolla 1.3 3D Linea Terra 2/3-Doors,7950,73,8,1998,87000,Petrol,86,1,Red,0,1300,3,4,5,69,1015,0,1,12,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
ID9305371,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8250,80,1,1998,87000,Petrol,86,1,Black,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
ID9810632,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8250,72,9,1998,86860,Petrol,110,0,Green,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
ID9078919,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,6750,80,1,1998,86109,Petrol,110,1,Grey,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1
ID6329789,TOYOTA Corolla 1.3 16V LB Linea Luna 4/5-Doors,8750,79,2,1998,86000,Petrol,86,1,Green,0,1300,5,4,5,69,1040,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
ID5785879,TOYOTA Corolla 1.6 HB LINEA LUNA 2/3-Doors,8950,80,1,1998,86000,Petrol,110,0,Green,0,1600,3,4,5,19,1050,0,1,3,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
ID1581512,TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors,8500,70,11,1998,85864,Diesel,72,1,Green,0,2000,5,4,5,185,1135,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1
ID5829807,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8250,80,1,1998,85565,Petrol,110,0,Blue,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1
ID765763,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,9450,70,11,1998,85470,Petrol,107,0,Red,1,1600,3,4,5,85,1080,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
ID9660800,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7950,73,8,1998,85200,Petrol,110,1,Silver,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ID6298324,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7900,70,11,1998,85000,Petrol,110,1,Blue,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
ID4441739,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8500,73,8,1998,84988,Petrol,110,1,Black,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
ID783659,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8250,79,2,1998,84966,Petrol,110,0,White,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1
ID6241951,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8250,76,5,1998,84472,Petrol,110,1,Black,0,1600,5,4,5,85,1070,1,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
ID8645811,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8950,73,8,1998,84402,Petrol,110,1,Red,0,1600,4,4,5,69,1035,1,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
ID6341936,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7950,74,7,1998,84123,Petrol,110,0,Black,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
ID2986929,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,6950,80,1,1998,84000,Petrol,110,0,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
ID129420,TOYOTA Corolla 1.6 16v Liftback Linea Terra 4/5-Doors,7250,78,3,1998,84000,Petrol,110,1,Red,0,1600,5,4,5,19,1065,0,1,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
ID9234096,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,7750,77,4,1998,84000,Petrol,110,1,Grey,0,1600,5,4,5,85,1085,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
ID397530,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,8700,75,6,1998,83850,Petrol,110,1,Blue,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
ID7498281,TOYOTA Corolla LIFTBACK 1.6 Linea Terra Liftback 4/5-Doors,8950,80,1,1998,83540,Petrol,110,1,Green,0,1600,5,4,5,85,1070,1,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID3617626,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,6750,76,5,1998,83405,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
ID1503604,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7500,71,10,1998,83291,Petrol,110,1,Green,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
ID2792131,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7950,69,12,1998,83133,Petrol,86,0,Black,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
ID3931892,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,8950,71,10,1998,83047,Petrol,86,1,Black,1,1300,3,4,5,69,1045,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
ID7821640,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7950,71,10,1998,82700,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0
ID9445677,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7450,78,3,1998,82675,Petrol,86,0,White,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
ID5216673,TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,5950,78,3,1998,82595,Petrol,86,1,Blue,0,1300,3,4,5,19,1015,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ID6742840,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7750,75,6,1998,82256,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
ID5287523,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6950,77,4,1998,82103,Petrol,86,1,Grey,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
ID7700413,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,8750,80,1,1998,82021,Petrol,86,1,Grey,0,1300,5,4,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ID9224512,TOYOTA Corolla 1.6 Linea Luna 4/5-Doors,8950,71,10,1998,82000,Petrol,110,1,Green,0,1600,5,4,5,85,1075,0,0,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0
ID512395,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7495,79,2,1998,81988,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,1,1,3,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
ID980935,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7750,76,5,1998,81930,Petrol,110,0,Blue,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
ID6280664,TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors,6950,70,11,1998,81663,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
ID6792825,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7990,77,4,1998,80486,Petrol,110,1,Blue,0,1600,5,4,5,85,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
ID9673925,TOYOTA Corolla 1.6 16v Linea Terra 4/5-Doors,7250,78,3,1998,80000,Petrol,110,1,Blue,0,1600,4,4,5,19,1065,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID1314520,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6900,69,12,1998,79000,Petrol,86,0,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ID9602598,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7750,74,7,1998,78894,Petrol,110,0,Black,0,1600,5,4,5,85,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
ID1662867,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7250,78,3,1998,78689,Petrol,110,0,Grey,0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ID9609638,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8950,77,4,1998,78435,Petrol,86,0,Red,0,1300,3,4,5,69,1015,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID6435668,TOYOTA Corolla 1.6 Linea Terra HB 2/3-Doors,8500,71,10,1998,78260,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,0,0,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID7417373,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,7950,72,9,1998,78120,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
ID8915181,TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,6950,77,4,1998,77000,Petrol,86,0,Green,0,1300,3,4,5,19,1015,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ID8287879,TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,8000,78,3,1998,77000,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
ID3884600,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7950,75,6,1998,76382,Petrol,110,1,Green,0,1600,3,4,5,85,1055,0,1,3,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1
ID1364736,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8500,76,5,1998,76268,Petrol,86,1,Green,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ID4500821,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7490,73,8,1998,76151,Petrol,86,1,Black,0,1300,3,4,5,69,1015,0,1,3,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
